-181.556, -36.040, 13.053, 22.068
-181.550, -36.914, 13.140, 22.135
-181.545, -37.794, 13.227, 22.202
-181.539, -38.679, 13.315, 22.269
-181.533, -39.571, 13.403, 22.336
-181.527, -40.468, 13.492, 22.403
-181.521, -41.371, 13.581, 22.470
-181.515, -42.280, 13.671, 22.537
-181.509, -43.196, 13.761, 22.604
-181.502, -44.117, 13.852, 22.671
-181.496, -45.044, 13.944, 22.738
-181.490, -45.978, 14.036, 22.805
-181.483, -46.917, 14.129, 22.872
-181.477, -47.863, 14.222, 22.939
-181.471, -48.815, 14.316, 23.006
-181.464, -49.774, 14.411, 23.073
-181.457, -50.738, 14.506, 23.140
-181.451, -51.709, 14.602, 23.207
-181.444, -52.687, 14.699, 23.274
-181.437, -53.671, 14.796, 23.341
-181.430, -54.661, 14.894, 23.408
-181.423, -55.659, 14.993, 23.475
-181.416, -56.662, 15.092, 23.542
-181.409, -57.673, 15.192, 23.609
-181.402, -58.690, 15.292, 23.676
-181.395, -59.713, 15.393, 23.743
-181.387, -60.744, 15.495, 23.810
-181.380, -61.781, 15.597, 23.877
-181.372, -62.825, 15.700, 23.944
-181.365, -63.876, 15.804, 24.011
-181.357, -64.934, 15.908, 24.078
-181.349, -65.999, 16.012, 24.145
-181.342, -67.071, 16.118, 24.212
-181.334, -68.150, 16.224, 24.279
-181.326, -69.236, 16.330, 24.346
-181.318, -70.329, 16.438, 24.413
-181.309, -71.430, 16.546, 24.480
-181.301, -72.537, 16.654, 24.547
-181.293, -73.652, 16.763, 24.614
-181.284, -74.774, 16.873, 24.681
-181.276, -75.904, 16.984, 24.748
-181.267, -77.041, 17.095, 24.815
-181.258, -78.185, 17.206, 24.882
-181.249, -79.337, 17.319, 24.949
-181.240, -80.496, 17.432, 25.016
-181.231, -81.663, 17.546, 25.083
-181.222, -82.837, 17.660, 25.150
-181.213, -84.020, 17.775, 25.217
-181.204, -85.210, 17.891, 25.284
-181.194, -86.407, 18.007, 25.351
-181.184, -87.613, 18.125, 25.418
-181.175, -88.826, 18.241, 25.485
-181.165, -90.047, 18.355, 25.552
-181.155, -91.275, 18.460, 25.619
-181.145, -92.509, 18.550, 25.686
-181.135, -93.748, 18.613, 25.753
-181.124, -94.990, 18.636, 25.820
-181.114, -96.230, 18.602, 25.887
-181.104, -97.465, 18.504, 25.954
-181.093, -98.691, 18.348, 26.021
-181.083, -99.904, 18.147, 26.088
-181.073, -101.103, 17.920, 26.155
-181.063, -102.286, 17.685, 26.222
-181.052, -103.454, 17.459, 26.289
-181.042, -104.609, 17.253, 26.356
-181.032, -105.751, 17.076, 26.423
-181.022, -106.883, 16.931, 26.490
-181.012, -108.008, 16.819, 26.557
-181.001, -109.126, 16.739, 26.624
-180.991, -110.240, 16.690, 26.691
-180.981, -111.353, 16.668, 26.758
-180.971, -112.465, 16.669, 26.825
-180.960, -113.578, 16.689, 26.892
-180.950, -114.693, 16.722, 26.959
-180.940, -115.810, 16.766, 27.026
-180.929, -116.930, 16.814, 27.093
-180.919, -118.054, 16.863, 27.160
-180.908, -119.180, 16.907, 27.227
-180.897, -120.309, 16.940, 27.294
-180.886, -121.439, 16.953, 27.361
-180.875, -122.569, 16.939, 27.428
-180.864, -123.696, 16.893, 27.495
-180.853, -124.818, 16.814, 27.562
-180.842, -125.934, 16.703, 27.629
-180.831, -127.041, 16.570, 27.696
-180.820, -128.138, 16.421, 27.763
-180.809, -129.226, 16.268, 27.830
-180.798, -130.303, 16.120, 27.897
-180.788, -131.372, 15.984, 27.964
-180.777, -132.432, 15.865, 28.031
-180.766, -133.486, 15.766, 28.098
-180.755, -134.534, 15.688, 28.165
-180.744, -135.577, 15.631, 28.232
-180.733, -136.618, 15.593, 28.299
-180.722, -137.657, 15.572, 28.366
-180.710, -138.696, 15.565, 28.433
-180.699, -139.734, 15.567, 28.500
-180.688, -140.772, 15.574, 28.567
-180.677, -141.811, 15.583, 28.634
-180.665, -142.851, 15.588, 28.701
-180.654, -143.890, 15.585, 28.768
-180.642, -144.928, 15.570, 28.835
-180.630, -145.965, 15.539, 28.902
-180.619, -146.999, 15.491, 28.969
-180.607, -148.028, 15.426, 29.036
-180.595, -149.053, 15.345, 29.103
-180.583, -150.072, 15.253, 29.170
-180.572, -151.084, 15.154, 29.237
-180.560, -152.090, 15.052, 29.304
-180.548, -153.088, 14.954, 29.371
-180.536, -154.081, 14.862, 29.438
-180.524, -155.068, 14.780, 29.505
-180.512, -156.051, 14.709, 29.572
-180.500, -157.029, 14.651, 29.639
-180.487, -158.004, 14.604, 29.706
-180.475, -158.976, 14.568, 29.773
-180.463, -159.946, 14.540, 29.840
-180.450, -160.915, 14.519, 29.907
-180.438, -161.882, 14.502, 29.974
-180.425, -162.849, 14.485, 30.041
-180.412, -163.814, 14.467, 30.108
-180.399, -164.777, 14.444, 30.175
-180.386, -165.739, 14.414, 30.242
-180.373, -166.698, 14.376, 30.309
-180.359, -167.654, 14.329, 30.376
-180.346, -168.607, 14.274, 30.443
-180.332, -169.556, 14.211, 30.510
-180.319, -170.500, 14.143, 30.577
-180.305, -171.440, 14.072, 30.644
-180.290, -172.374, 14.000, 30.711
-180.276, -173.305, 13.931, 30.778
-180.262, -174.230, 13.865, 30.845
-180.247, -175.152, 13.804, 30.912
-180.232, -176.070, 13.749, 30.979
-180.216, -176.984, 13.701, 31.046
-180.199, -177.896, 13.658, 31.113
-180.181, -178.805, 13.621, 31.180
-180.159, -179.711, 13.588, 31.247
-180.135, -180.616, 13.557, 31.314
-180.106, -181.518, 13.527, 31.381
-180.073, -182.418, 13.496, 31.448
-180.035, -183.316, 13.465, 31.515
-179.991, -184.211, 13.429, 31.582
-179.942, -185.103, 13.390, 31.649
-179.885, -185.992, 13.347, 31.716
-179.821, -186.877, 13.300, 31.783
-179.747, -187.758, 13.249, 31.850
-179.665, -188.635, 13.195, 31.917
-179.572, -189.507, 13.140, 31.984
-179.471, -190.375, 13.086, 32.051
-179.361, -191.238, 13.032, 32.118
-179.242, -192.096, 12.980, 32.185
-179.112, -192.949, 12.930, 32.252
-178.971, -193.797, 12.883, 32.319
-178.820, -194.640, 12.839, 32.386
-178.657, -195.479, 12.798, 32.453
-178.486, -196.313, 12.761, 32.520
-178.306, -197.142, 12.727, 32.587
-178.116, -197.968, 12.701, 32.654
-177.917, -198.790, 12.691, 32.721
-177.707, -199.610, 12.701, 32.788
-177.487, -200.429, 12.731, 32.855
-177.257, -201.248, 12.780, 32.922
-177.019, -202.070, 12.849, 32.989
-176.771, -202.894, 12.933, 33.056
-176.514, -203.721, 13.030, 33.123
-176.247, -204.553, 13.137, 33.190
-175.970, -205.389, 13.254, 33.257
-175.683, -206.230, 13.378, 33.324
-175.385, -207.077, 13.509, 33.391
-175.078, -207.930, 13.643, 33.458
-174.759, -208.788, 13.781, 33.525
-174.430, -209.652, 13.922, 33.592
-174.091, -210.523, 14.063, 33.659
-173.742, -211.399, 14.206, 33.726
-173.383, -212.282, 14.349, 33.793
-173.015, -213.171, 14.489, 33.860
-172.637, -214.067, 14.627, 33.927
-172.249, -214.968, 14.763, 33.994
-171.852, -215.874, 14.895, 34.061
-171.446, -216.786, 15.022, 34.128
-171.030, -217.702, 15.145, 34.195
-170.605, -218.623, 15.263, 34.262
-170.170, -219.548, 15.375, 34.329
-169.727, -220.477, 15.483, 34.396
-169.275, -221.410, 15.586, 34.463
-168.815, -222.346, 15.684, 34.530
-168.346, -223.284, 15.778, 34.597
-167.869, -224.226, 15.869, 34.664
-167.384, -225.170, 15.958, 34.731
-166.890, -226.116, 16.044, 34.798
-166.390, -227.065, 16.130, 34.865
-165.882, -228.017, 16.216, 34.932
-165.367, -228.972, 16.303, 34.999
-164.845, -229.929, 16.391, 35.066
-164.317, -230.890, 16.481, 35.133
-163.783, -231.854, 16.572, 35.200
-163.242, -232.822, 16.666, 35.267
-162.695, -233.794, 16.763, 35.334
-162.142, -234.770, 16.862, 35.401
-161.584, -235.750, 16.963, 35.468
-161.019, -236.735, 17.067, 35.535
-160.448, -237.725, 17.174, 35.602
-159.872, -238.719, 17.283, 35.669
-159.290, -239.720, 17.394, 35.736
-158.703, -240.725, 17.507, 35.803
-158.111, -241.737, 17.623, 35.870
-157.514, -242.754, 17.740, 35.937
-156.913, -243.779, 17.859, 36.004
-156.308, -244.810, 17.979, 36.071
-155.699, -245.848, 18.101, 36.138
-155.086, -246.894, 18.223, 36.205
-154.471, -247.948, 18.347, 36.272
-153.854, -249.010, 18.471, 36.339
-153.237, -250.082, 18.596, 36.406
-152.619, -251.163, 18.721, 36.473
-152.001, -252.253, 18.846, 36.540
-151.386, -253.355, 18.971, 36.607
-150.774, -254.467, 19.095, 36.674
-150.165, -255.591, 19.216, 36.741
-149.561, -256.726, 19.331, 36.808
-148.964, -257.873, 19.432, 36.875
-148.375, -259.031, 19.515, 36.942
-147.796, -260.198, 19.568, 37.009
-147.229, -261.373, 19.578, 37.076
-146.677, -262.552, 19.534, 37.143
-146.141, -263.733, 19.431, 37.210
-145.624, -264.912, 19.279, 37.277
-145.126, -266.087, 19.098, 37.344
-144.648, -267.257, 18.910, 37.411
-144.190, -268.422, 18.735, 37.478
-143.751, -269.584, 18.589, 37.545
-143.331, -270.744, 18.478, 37.612
-142.928, -271.905, 18.402, 37.679
-142.540, -273.067, 18.358, 37.746
-142.167, -274.232, 18.344, 37.813
-141.809, -275.402, 18.353, 37.880
-141.464, -276.578, 18.383, 37.947
-141.131, -277.760, 18.431, 38.014
-140.810, -278.949, 18.494, 38.081
-140.499, -280.146, 18.570, 38.148
-140.199, -281.351, 18.654, 38.215
-139.911, -282.565, 18.746, 38.282
-139.633, -283.788, 18.843, 38.349
-139.364, -285.020, 18.942, 38.416
-139.107, -286.260, 19.039, 38.483
-138.861, -287.509, 19.130, 38.550
-138.625, -288.766, 19.208, 38.617
-138.400, -290.029, 19.263, 38.684
-138.188, -291.296, 19.282, 38.751
-137.988, -292.564, 19.252, 38.818
-137.800, -293.829, 19.163, 38.885
-137.626, -295.087, 19.016, 38.952
-137.466, -296.335, 18.821, 39.019
-137.319, -297.570, 18.596, 39.086
-137.186, -298.790, 18.358, 39.153
-137.066, -299.997, 18.124, 39.220
-136.960, -301.191, 17.906, 39.287
-136.866, -302.372, 17.714, 39.354
-136.784, -303.543, 17.551, 39.421
-136.713, -304.705, 17.421, 39.488
-136.652, -305.861, 17.323, 39.555
-136.603, -307.013, 17.254, 39.622
-136.566, -308.161, 17.213, 39.689
-136.538, -309.308, 17.197, 39.756
-136.522, -310.455, 17.201, 39.823
-136.515, -311.604, 17.221, 39.890
-136.519, -312.754, 17.254, 39.957
-136.535, -313.906, 17.295, 40.024
-136.563, -315.061, 17.340, 40.091
-136.603, -316.219, 17.385, 40.158
-136.655, -317.378, 17.425, 40.225
-136.718, -318.540, 17.454, 40.292
-136.794, -319.701, 17.464, 40.359
-136.884, -320.861, 17.447, 40.426
-136.986, -322.017, 17.400, 40.493
-137.102, -323.167, 17.320, 40.560
-137.231, -324.309, 17.211, 40.627
-137.372, -325.441, 17.077, 40.694
-137.525, -326.562, 16.928, 40.761
-137.692, -327.670, 16.772, 40.828
-137.872, -328.766, 16.619, 40.895
-138.066, -329.850, 16.477, 40.962
-138.273, -330.923, 16.351, 41.029
-138.494, -331.985, 16.244, 41.096
-138.728, -333.039, 16.157, 41.163
-138.976, -334.084, 16.092, 41.230
-139.237, -335.122, 16.045, 41.297
-139.512, -336.155, 16.016, 41.364
-139.801, -337.182, 16.001, 41.431
-140.105, -338.205, 15.996, 41.498
-140.424, -339.222, 15.999, 41.565
-140.758, -340.236, 16.007, 41.632
-141.105, -341.245, 16.016, 41.699
-141.466, -342.251, 16.021, 41.766
-141.838, -343.251, 16.018, 41.833
-142.222, -344.247, 16.002, 41.900
-142.616, -345.237, 15.970, 41.967
-143.018, -346.220, 15.921, 42.034
-143.428, -347.195, 15.852, 42.101
